player_id;player_name;position;height;weight;team;season;season_type;week;solo_tackle;assist_tackle;tackle_with_assist;sack;qb_hit;interception;fumble_forced;defense_snaps;defense_pct;team_defense_snaps;age;seasons_played
00-0031870;Dean Marlowe;S;73.0;205.0;BUF;2020;REG;3;0.0;1.0;1.0;0.0;0.0;0.0;0;9.0;0.13;69.0;28.0;5.0
00-0031870;Dean Marlowe;S;73.0;205.0;BUF;2020;REG;4;0.0;1.0;0.0;0.0;0.0;0.0;0;14.0;0.19;74.0;28.0;5.0
00-0031870;Dean Marlowe;S;73.0;205.0;BUF;2020;REG;5;0.0;1.0;1.0;0.0;0.0;0.0;0;16.0;0.24;67.0;28.0;5.0
00-0031870;Dean Marlowe;S;73.0;205.0;BUF;2020;REG;7;1.0;3.0;0.0;3.0;3.0;0.0;0;12.0;0.21;57.0;28.0;5.0
00-0031870;Dean Marlowe;S;73.0;205.0;BUF;2020;REG;8;6.0;1.0;1.0;0.0;0.0;0.0;0;65.0;1.0;65.0;28.0;5.0
00-0031870;Dean Marlowe;S;73.0;205.0;BUF;2020;REG;9;1.0;0.0;0.0;0.0;0.0;0.0;0;17.0;0.26;65.0;28.0;5.0
00-0031870;Dean Marlowe;S;73.0;205.0;BUF;2020;REG;15;0.0;1.0;0.0;0.0;0.0;0.0;0;15.0;0.23;65.0;28.0;5.0
00-0031870;Dean Marlowe;S;73.0;205.0;BUF;2020;REG;16;4.0;0.0;0.0;4.0;4.0;0.0;0;13.0;0.26;50.0;28.0;5.0
00-0031870;Dean Marlowe;S;73.0;205.0;BUF;2020;REG;17;5.0;0.0;0.0;0.0;0.0;4.0;0;42.0;0.51;82.0;28.0;5.0
00-0031904;Bryce Callahan;CB;69.0;188.0;DEN;2020;REG;1;6.0;2.0;0.0;0.0;1.0;0.0;0;80.0;0.99;81.0;29.0;5.0
00-0031904;Bryce Callahan;CB;69.0;188.0;DEN;2020;REG;2;5.0;1.0;0.0;0.0;0.0;0.0;0;65.0;1.0;65.0;29.0;5.0
00-0031904;Bryce Callahan;CB;69.0;188.0;DEN;2020;REG;3;3.0;0.0;0.0;0.0;0.0;0.0;0;66.0;0.97;68.0;29.0;5.0
00-0031904;Bryce Callahan;CB;69.0;188.0;DEN;2020;REG;4;6.0;1.0;0.0;0.0;0.0;0.0;0;77.0;1.0;77.0;29.0;5.0
00-0031904;Bryce Callahan;CB;69.0;188.0;DEN;2020;REG;6;2.0;1.0;0.0;0.0;1.0;2.0;0;57.0;1.0;57.0;29.0;5.0
00-0031904;Bryce Callahan;CB;69.0;188.0;DEN;2020;REG;7;4.0;1.0;0.0;0.0;1.0;0.0;0;51.0;1.0;51.0;29.0;5.0
00-0031904;Bryce Callahan;CB;69.0;188.0;DEN;2020;REG;8;3.0;0.0;0.0;0.0;0.0;2.0;0;87.0;1.0;87.0;29.0;5.0
00-0031904;Bryce Callahan;CB;69.0;188.0;DEN;2020;REG;10;3.0;0.0;0.0;0.0;0.0;0.0;0;70.0;0.97;72.0;29.0;5.0
00-0031904;Bryce Callahan;CB;69.0;188.0;DEN;2020;REG;11;5.0;0.0;0.0;0.0;0.0;0.0;0;65.0;1.0;65.0;29.0;5.0
00-0031904;Bryce Callahan;CB;69.0;188.0;DEN;2020;REG;12;2.0;0.0;0.0;0.0;0.0;0.0;0;37.0;0.58;64.0;29.0;5.0
00-0031991;DeVante Bausby;CB;74.0;190.0;DEN;2020;REG;4;3.0;0.0;0.0;0.0;1.0;0.0;0;0.0;0.0;0.0;27.0;5.0
00-0031991;DeVante Bausby;CB;74.0;190.0;DEN;2020;REG;6;2.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;27.0;5.0
00-0031991;DeVante Bausby;CB;74.0;190.0;ARI;2020;REG;9;1.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;27.0;5.0
00-0031991;DeVante Bausby;CB;74.0;190.0;DEN;2020;REG;14;5.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;27.0;5.0
00-0031991;DeVante Bausby;CB;74.0;190.0;DEN;2020;REG;15;6.0;0.0;0.0;0.0;1.0;0.0;0;0.0;0.0;0.0;27.0;5.0
00-0031991;DeVante Bausby;CB;74.0;190.0;DEN;2020;REG;16;3.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;27.0;5.0
00-0032007;Quinton Dunbar;CB;74.0;197.0;SEA;2020;REG;1;4.0;1.0;0.0;0.0;1.0;0.0;0;68.0;0.85;80.0;28.0;5.0
00-0032007;Quinton Dunbar;CB;74.0;197.0;SEA;2020;REG;2;8.0;0.0;0.0;0.0;0.0;2.0;0;54.0;0.75;72.0;28.0;5.0
00-0032007;Quinton Dunbar;CB;74.0;197.0;SEA;2020;REG;5;3.0;1.0;0.0;0.0;0.0;0.0;0;69.0;0.79;87.0;28.0;5.0
00-0032007;Quinton Dunbar;CB;74.0;197.0;SEA;2020;REG;7;7.0;0.0;0.0;0.0;0.0;0.0;0;84.0;1.0;84.0;28.0;5.0
00-0032007;Quinton Dunbar;CB;74.0;197.0;SEA;2020;REG;8;4.0;0.0;0.0;0.0;0.0;0.0;0;68.0;0.97;70.0;28.0;5.0
00-0032007;Quinton Dunbar;CB;74.0;197.0;SEA;2020;REG;9;6.0;0.0;0.0;0.0;1.0;0.0;0;54.0;0.79;68.0;28.0;5.0
00-0032042;Curtis Riley;S;72.0;190.0;ARI;2020;REG;3;1.0;1.0;0.0;0.0;0.0;0.0;0;12.0;0.18;67.0;28.0;5.0
00-0032042;Curtis Riley;S;72.0;190.0;ARI;2020;REG;4;5.0;1.0;0.0;0.0;0.0;0.0;0;60.0;0.79;76.0;28.0;5.0
00-0032057;Jaquiski Tartt;S;73.0;215.0;SF;2020;REG;1;5.0;2.0;0.0;0.0;0.0;2.0;1;82.0;1.0;82.0;28.0;5.0
00-0032057;Jaquiski Tartt;S;73.0;215.0;SF;2020;REG;2;3.0;1.0;0.0;0.0;0.0;0.0;0;52.0;0.8;65.0;28.0;5.0
00-0032057;Jaquiski Tartt;S;73.0;215.0;SF;2020;REG;3;2.0;1.0;0.0;0.0;0.0;0.0;0;45.0;0.87;52.0;28.0;5.0
00-0032057;Jaquiski Tartt;S;73.0;215.0;SF;2020;REG;4;4.0;0.0;0.0;0.0;0.0;0.0;0;62.0;1.0;62.0;28.0;5.0
00-0032057;Jaquiski Tartt;S;73.0;215.0;SF;2020;REG;5;5.0;2.0;1.0;0.0;1.0;0.0;0;67.0;1.0;67.0;28.0;5.0
00-0032057;Jaquiski Tartt;S;73.0;215.0;SF;2020;REG;9;3.0;4.0;1.0;0.0;0.0;0.0;0;33.0;0.5;66.0;28.0;5.0
00-0032059;P.J. Williams;CB;72.0;196.0;NO;2020;REG;2;4.0;2.0;0.0;0.0;0.0;0.0;0;29.0;0.36;81.0;27.0;5.0
00-0032059;P.J. Williams;CB;72.0;196.0;NO;2020;REG;3;1.0;0.0;0.0;0.0;0.0;0.0;0;8.0;0.13;62.0;27.0;5.0
00-0032059;P.J. Williams;CB;72.0;196.0;NO;2020;REG;4;1.0;0.0;0.0;0.0;0.0;0.0;0;54.0;0.89;61.0;27.0;5.0
00-0032059;P.J. Williams;CB;72.0;196.0;NO;2020;REG;5;1.0;0.0;0.0;0.0;0.0;0.0;0;20.0;0.28;71.0;27.0;5.0
00-0032059;P.J. Williams;CB;72.0;196.0;NO;2020;REG;8;3.0;0.0;0.0;0.0;0.0;0.0;0;26.0;0.37;70.0;27.0;5.0
00-0032059;P.J. Williams;CB;72.0;196.0;NO;2020;REG;9;3.0;2.0;0.0;0.0;0.0;0.0;0;35.0;0.7;50.0;27.0;5.0
00-0032059;P.J. Williams;CB;72.0;196.0;NO;2020;REG;10;2.0;0.0;0.0;0.0;0.0;0.0;0;27.0;0.38;71.0;27.0;5.0
00-0032059;P.J. Williams;CB;72.0;196.0;NO;2020;REG;11;3.0;0.0;0.0;0.0;1.0;0.0;0;34.0;0.55;62.0;27.0;5.0
00-0032059;P.J. Williams;CB;72.0;196.0;NO;2020;REG;13;2.0;0.0;0.0;0.0;0.0;0.0;0;63.0;0.94;67.0;27.0;5.0
00-0032059;P.J. Williams;CB;72.0;196.0;NO;2020;REG;14;1.0;0.0;0.0;0.0;0.0;0.0;0;13.0;0.19;68.0;27.0;5.0
00-0032059;P.J. Williams;CB;72.0;196.0;NO;2020;REG;15;1.0;2.0;0.0;0.0;0.0;0.0;0;52.0;0.53;98.0;27.0;5.0
00-0032059;P.J. Williams;CB;72.0;196.0;NO;2020;REG;16;3.0;1.0;0.0;0.0;0.0;0.0;0;63.0;0.98;64.0;27.0;5.0
00-0032059;P.J. Williams;CB;72.0;196.0;NO;2020;REG;17;6.0;1.0;0.0;0.0;2.0;2.0;0;62.0;1.0;62.0;27.0;5.0
00-0032059;P.J. Williams;CB;72.0;196.0;NO;2020;POST;18;0.0;0.0;0.0;0.0;0.0;0.0;0;20.0;0.41;49.0;27.0;5.0
00-0032150;Steven Nelson;CB;70.0;194.0;PIT;2020;REG;1;3.0;1.0;0.0;0.0;0.0;0.0;0;67.0;0.99;68.0;27.0;5.0
00-0032150;Steven Nelson;CB;70.0;194.0;PIT;2020;REG;2;2.0;1.0;0.0;0.0;1.0;0.0;0;77.0;1.0;77.0;27.0;5.0
00-0032150;Steven Nelson;CB;70.0;194.0;PIT;2020;REG;3;1.0;0.0;0.0;0.0;1.0;0.0;0;47.0;1.0;47.0;27.0;5.0
00-0032150;Steven Nelson;CB;70.0;194.0;PIT;2020;REG;5;8.0;2.0;2.0;0.0;2.0;4.0;0;59.0;1.0;59.0;27.0;5.0
00-0032150;Steven Nelson;CB;70.0;194.0;PIT;2020;REG;6;3.0;0.0;0.0;0.0;0.0;0.0;0;57.0;1.0;57.0;27.0;5.0
00-0032150;Steven Nelson;CB;70.0;194.0;PIT;2020;REG;7;2.0;2.0;1.0;0.0;0.0;0.0;0;56.0;0.98;57.0;27.0;5.0
00-0032150;Steven Nelson;CB;70.0;194.0;PIT;2020;REG;8;4.0;0.0;0.0;0.0;1.0;0.0;0;74.0;0.9;82.0;27.0;5.0
00-0032150;Steven Nelson;CB;70.0;194.0;PIT;2020;REG;9;2.0;0.0;0.0;0.0;0.0;0.0;0;67.0;0.93;72.0;27.0;5.0
00-0032150;Steven Nelson;CB;70.0;194.0;PIT;2020;REG;10;1.0;1.0;1.0;0.0;0.0;0.0;0;60.0;0.92;65.0;27.0;5.0
00-0032150;Steven Nelson;CB;70.0;194.0;PIT;2020;REG;11;0.0;2.0;2.0;0.0;0.0;0.0;0;53.0;0.91;58.0;27.0;5.0
00-0032150;Steven Nelson;CB;70.0;194.0;PIT;2020;REG;12;2.0;0.0;0.0;0.0;0.0;0.0;0;48.0;0.91;53.0;27.0;5.0
00-0032150;Steven Nelson;CB;70.0;194.0;PIT;2020;REG;14;5.0;1.0;0.0;0.0;1.0;0.0;0;74.0;0.99;75.0;27.0;5.0
00-0032150;Steven Nelson;CB;70.0;194.0;PIT;2020;REG;15;2.0;0.0;0.0;0.0;1.0;0.0;0;56.0;1.0;56.0;27.0;5.0
00-0032150;Steven Nelson;CB;70.0;194.0;PIT;2020;REG;16;5.0;1.0;1.0;0.0;0.0;0.0;0;69.0;1.0;69.0;27.0;5.0
00-0032150;Steven Nelson;CB;70.0;194.0;PIT;2020;REG;17;3.0;0.0;0.0;0.0;0.0;0.0;0;43.0;0.69;62.0;27.0;5.0
00-0032150;Steven Nelson;CB;70.0;194.0;PIT;2020;POST;18;5.0;1.0;0.0;0.0;0.0;0.0;0;67.0;1.0;67.0;27.0;5.0
00-0032165;Marcus Peters;CB;72.0;197.0;BAL;2020;REG;1;3.0;0.0;0.0;0.0;0.0;0.0;0;71.0;0.97;73.0;27.0;5.0
00-0032165;Marcus Peters;CB;72.0;197.0;BAL;2020;REG;2;2.0;3.0;0.0;0.0;1.0;2.0;0;59.0;1.0;59.0;27.0;5.0
00-0032165;Marcus Peters;CB;72.0;197.0;BAL;2020;REG;3;3.0;1.0;0.0;0.0;0.0;0.0;0;75.0;1.0;75.0;27.0;5.0
00-0032165;Marcus Peters;CB;72.0;197.0;BAL;2020;REG;4;2.0;0.0;0.0;0.0;0.0;0.0;0;66.0;0.93;71.0;27.0;5.0
00-0032165;Marcus Peters;CB;72.0;197.0;BAL;2020;REG;5;8.0;0.0;0.0;3.0;5.0;2.0;4;67.0;1.0;67.0;27.0;5.0
00-0032165;Marcus Peters;CB;72.0;197.0;BAL;2020;REG;6;3.0;0.0;0.0;0.0;0.0;0.0;0;72.0;1.0;72.0;27.0;5.0
00-0032165;Marcus Peters;CB;72.0;197.0;BAL;2020;REG;8;3.0;2.0;0.0;0.0;1.0;0.0;2;51.0;0.94;54.0;27.0;5.0
00-0032165;Marcus Peters;CB;72.0;197.0;BAL;2020;REG;9;4.0;3.0;3.0;0.0;0.0;2.0;4;69.0;1.0;69.0;27.0;5.0
00-0032165;Marcus Peters;CB;72.0;197.0;BAL;2020;REG;10;4.0;0.0;0.0;0.0;0.0;0.0;0;58.0;1.0;58.0;27.0;5.0
00-0032165;Marcus Peters;CB;72.0;197.0;BAL;2020;REG;11;3.0;0.0;0.0;0.0;0.0;0.0;0;68.0;0.97;70.0;27.0;5.0
00-0032165;Marcus Peters;CB;72.0;197.0;BAL;2020;REG;12;6.0;0.0;0.0;0.0;0.0;0.0;0;67.0;0.93;72.0;27.0;5.0
00-0032165;Marcus Peters;CB;72.0;197.0;BAL;2020;REG;13;5.0;0.0;0.0;0.0;0.0;0.0;0;79.0;1.0;79.0;27.0;5.0
00-0032165;Marcus Peters;CB;72.0;197.0;BAL;2020;REG;14;4.0;1.0;0.0;0.0;0.0;0.0;2;79.0;0.94;84.0;27.0;5.0
00-0032165;Marcus Peters;CB;72.0;197.0;BAL;2020;REG;17;1.0;0.0;0.0;0.0;0.0;2.0;0;32.0;0.74;43.0;27.0;5.0
00-0032165;Marcus Peters;CB;72.0;197.0;BAL;2020;POST;18;6.0;0.0;0.0;0.0;1.0;2.0;0;50.0;1.0;50.0;27.0;5.0
00-0032165;Marcus Peters;CB;72.0;197.0;BAL;2020;POST;19;3.0;2.0;0.0;0.0;1.0;0.0;0;56.0;1.0;56.0;27.0;5.0
00-0032195;Ronald Darby;CB;71.0;193.0;WAS;2020;REG;1;2.0;2.0;1.0;0.0;1.0;0.0;0;68.0;1.0;68.0;26.0;5.0
00-0032195;Ronald Darby;CB;71.0;193.0;WAS;2020;REG;2;3.0;0.0;0.0;0.0;0.0;0.0;0;76.0;0.99;77.0;26.0;5.0
00-0032195;Ronald Darby;CB;71.0;193.0;WAS;2020;REG;3;2.0;2.0;0.0;0.0;0.0;0.0;0;63.0;1.0;63.0;26.0;5.0
00-0032195;Ronald Darby;CB;71.0;193.0;WAS;2020;REG;4;2.0;1.0;0.0;0.0;0.0;0.0;0;56.0;0.98;57.0;26.0;5.0
00-0032195;Ronald Darby;CB;71.0;193.0;WAS;2020;REG;5;4.0;1.0;0.0;0.0;0.0;0.0;0;68.0;1.0;68.0;26.0;5.0
00-0032195;Ronald Darby;CB;71.0;193.0;WAS;2020;REG;6;1.0;0.0;0.0;0.0;0.0;0.0;0;36.0;0.75;48.0;26.0;5.0
00-0032195;Ronald Darby;CB;71.0;193.0;WAS;2020;REG;7;4.0;1.0;0.0;0.0;0.0;0.0;0;50.0;0.88;57.0;26.0;5.0
00-0032195;Ronald Darby;CB;71.0;193.0;WAS;2020;REG;9;6.0;1.0;0.0;0.0;0.0;0.0;0;77.0;1.0;77.0;26.0;5.0
00-0032195;Ronald Darby;CB;71.0;193.0;WAS;2020;REG;10;3.0;0.0;0.0;0.0;0.0;0.0;0;55.0;0.93;59.0;26.0;5.0
00-0032195;Ronald Darby;CB;71.0;193.0;WAS;2020;REG;11;5.0;1.0;0.0;0.0;0.0;0.0;0;63.0;0.93;68.0;26.0;5.0
00-0032195;Ronald Darby;CB;71.0;193.0;WAS;2020;REG;12;2.0;0.0;0.0;0.0;0.0;0.0;0;59.0;1.0;59.0;26.0;5.0
00-0032195;Ronald Darby;CB;71.0;193.0;WAS;2020;REG;13;3.0;0.0;0.0;0.0;0.0;0.0;0;66.0;0.93;71.0;26.0;5.0
00-0032195;Ronald Darby;CB;71.0;193.0;WAS;2020;REG;14;0.0;2.0;1.0;0.0;0.0;0.0;0;80.0;0.99;81.0;26.0;5.0
00-0032195;Ronald Darby;CB;71.0;193.0;WAS;2020;REG;15;3.0;1.0;0.0;0.0;0.0;0.0;0;57.0;1.0;57.0;26.0;5.0
00-0032195;Ronald Darby;CB;71.0;193.0;WAS;2020;REG;16;3.0;1.0;0.0;0.0;0.0;0.0;0;61.0;0.91;67.0;26.0;5.0
00-0032195;Ronald Darby;CB;71.0;193.0;WAS;2020;REG;17;0.0;0.0;0.0;0.0;1.0;0.0;0;67.0;0.99;68.0;26.0;5.0
00-0032195;Ronald Darby;CB;71.0;193.0;WAS;2020;POST;18;2.0;3.0;0.0;0.0;0.0;0.0;0;71.0;0.97;73.0;26.0;5.0
00-0032239;Byron Jones;CB;73.0;200.0;MIA;2020;REG;1;1.0;2.0;2.0;0.0;0.0;0.0;0;62.0;0.97;64.0;28.0;5.0
00-0032239;Byron Jones;CB;73.0;200.0;MIA;2020;REG;2;0.0;1.0;1.0;0.0;0.0;0.0;0;4.0;0.07;57.0;28.0;5.0
00-0032239;Byron Jones;CB;73.0;200.0;MIA;2020;REG;5;1.0;0.0;0.0;0.0;0.0;0.0;0;56.0;0.88;64.0;28.0;5.0
00-0032239;Byron Jones;CB;73.0;200.0;MIA;2020;REG;6;1.0;0.0;0.0;0.0;0.0;0.0;0;69.0;0.97;71.0;28.0;5.0
00-0032239;Byron Jones;CB;73.0;200.0;MIA;2020;REG;8;1.0;1.0;0.0;0.0;0.0;0.0;0;88.0;0.93;95.0;28.0;5.0
00-0032239;Byron Jones;CB;73.0;200.0;MIA;2020;REG;9;5.0;0.0;0.0;0.0;0.0;0.0;0;69.0;1.0;69.0;28.0;5.0
00-0032239;Byron Jones;CB;73.0;200.0;MIA;2020;REG;10;3.0;0.0;0.0;0.0;1.0;0.0;0;61.0;0.95;64.0;28.0;5.0
00-0032239;Byron Jones;CB;73.0;200.0;MIA;2020;REG;11;2.0;1.0;0.0;0.0;0.0;0.0;0;64.0;0.98;65.0;28.0;5.0
00-0032239;Byron Jones;CB;73.0;200.0;MIA;2020;REG;12;2.0;0.0;0.0;0.0;0.0;0.0;0;55.0;1.0;55.0;28.0;5.0
00-0032239;Byron Jones;CB;73.0;200.0;MIA;2020;REG;13;2.0;0.0;0.0;0.0;0.0;0.0;0;52.0;1.0;52.0;28.0;5.0
00-0032239;Byron Jones;CB;73.0;200.0;MIA;2020;REG;14;2.0;3.0;2.0;0.0;0.0;2.0;4;62.0;1.0;62.0;28.0;5.0
00-0032239;Byron Jones;CB;73.0;200.0;MIA;2020;REG;15;0.0;1.0;1.0;0.0;0.0;0.0;0;55.0;1.0;55.0;28.0;5.0
00-0032239;Byron Jones;CB;73.0;200.0;MIA;2020;REG;16;1.0;3.0;0.0;0.0;0.0;0.0;0;63.0;0.98;64.0;28.0;5.0
00-0032239;Byron Jones;CB;73.0;200.0;MIA;2020;REG;17;6.0;0.0;0.0;0.0;0.0;2.0;0;55.0;0.86;64.0;28.0;5.0
00-0032251;Damarious Randall;S;71.0;196.0;SEA;2020;REG;9;1.0;0.0;0.0;0.0;0.0;0.0;0;3.0;0.04;75.0;28.0;5.0
00-0032251;Damarious Randall;S;71.0;196.0;SEA;2020;REG;14;0.0;1.0;0.0;0.0;0.0;0.0;0;10.0;0.19;53.0;28.0;5.0
00-0032320;Erik Harris;S;74.0;225.0;LV;2020;REG;1;2.0;3.0;0.0;0.0;1.0;0.0;0;65.0;0.97;67.0;30.0;5.0
00-0032320;Erik Harris;S;74.0;225.0;LV;2020;REG;2;3.0;0.0;0.0;0.0;2.0;0.0;0;55.0;0.92;60.0;30.0;5.0
00-0032320;Erik Harris;S;74.0;225.0;LV;2020;REG;3;3.0;1.0;1.0;0.0;1.0;0.0;0;59.0;0.86;69.0;30.0;5.0
00-0032320;Erik Harris;S;74.0;225.0;LV;2020;REG;4;6.0;2.0;0.0;0.0;1.0;0.0;0;60.0;0.98;61.0;30.0;5.0
00-0032320;Erik Harris;S;74.0;225.0;LV;2020;REG;5;3.0;0.0;0.0;0.0;1.0;0.0;0;41.0;0.57;72.0;30.0;5.0
00-0032320;Erik Harris;S;74.0;225.0;LV;2020;REG;7;6.0;1.0;1.0;0.0;0.0;0.0;2;72.0;1.0;72.0;30.0;5.0
00-0032320;Erik Harris;S;74.0;225.0;LV;2020;REG;8;1.0;1.0;0.0;0.0;0.0;0.0;0;49.0;1.0;49.0;30.0;5.0
00-0032320;Erik Harris;S;74.0;225.0;LV;2020;REG;9;2.0;2.0;0.0;0.0;0.0;0.0;0;67.0;0.85;79.0;30.0;5.0
00-0032320;Erik Harris;S;74.0;225.0;LV;2020;REG;10;2.0;3.0;1.0;0.0;0.0;0.0;0;39.0;0.55;71.0;30.0;5.0
00-0032320;Erik Harris;S;74.0;225.0;LV;2020;REG;11;2.0;0.0;0.0;0.0;1.0;0.0;0;24.0;0.31;77.0;30.0;5.0
00-0032320;Erik Harris;S;74.0;225.0;LV;2020;REG;13;5.0;1.0;1.0;0.0;1.0;0.0;0;62.0;1.0;62.0;30.0;5.0
00-0032320;Erik Harris;S;74.0;225.0;LV;2020;REG;14;0.0;4.0;0.0;0.0;0.0;0.0;0;61.0;1.0;61.0;30.0;5.0
00-0032320;Erik Harris;S;74.0;225.0;LV;2020;REG;15;5.0;0.0;0.0;0.0;1.0;0.0;0;66.0;1.0;66.0;30.0;5.0
00-0032379;Eli Apple;CB;73.0;199.0;CAR;2020;REG;7;3.0;1.0;0.0;0.0;0.0;0.0;0;28.0;0.4;70.0;25.0;4.0
00-0032382;Keanu Neal;S;72.0;211.0;ATL;2020;REG;1;2.0;4.0;0.0;0.0;0.0;0.0;0;51.0;0.82;62.0;25.0;4.0
00-0032382;Keanu Neal;S;72.0;211.0;ATL;2020;REG;2;5.0;2.0;0.0;0.0;1.0;0.0;0;64.0;0.78;82.0;25.0;4.0
00-0032382;Keanu Neal;S;72.0;211.0;ATL;2020;REG;3;5.0;3.0;1.0;0.0;0.0;0.0;0;68.0;0.83;82.0;25.0;4.0
00-0032382;Keanu Neal;S;72.0;211.0;ATL;2020;REG;5;5.0;2.0;0.0;0.0;1.0;0.0;0;59.0;0.89;66.0;25.0;4.0
00-0032382;Keanu Neal;S;72.0;211.0;ATL;2020;REG;6;7.0;1.0;0.0;0.0;0.0;0.0;0;55.0;0.98;56.0;25.0;4.0
00-0032382;Keanu Neal;S;72.0;211.0;ATL;2020;REG;7;12.0;3.0;2.0;4.0;4.0;0.0;0;54.0;0.89;61.0;25.0;4.0
00-0032382;Keanu Neal;S;72.0;211.0;ATL;2020;REG;8;7.0;1.0;0.0;0.0;1.0;0.0;0;54.0;1.0;54.0;25.0;4.0
00-0032382;Keanu Neal;S;72.0;211.0;ATL;2020;REG;9;4.0;1.0;0.0;0.0;1.0;0.0;0;73.0;1.0;73.0;25.0;4.0
00-0032382;Keanu Neal;S;72.0;211.0;ATL;2020;REG;11;7.0;1.0;0.0;0.0;0.0;0.0;0;66.0;0.99;67.0;25.0;4.0
00-0032382;Keanu Neal;S;72.0;211.0;ATL;2020;REG;12;4.0;1.0;0.0;0.0;1.0;0.0;0;55.0;0.87;63.0;25.0;4.0
00-0032382;Keanu Neal;S;72.0;211.0;ATL;2020;REG;13;6.0;3.0;0.0;0.0;0.0;0.0;0;70.0;0.9;78.0;25.0;4.0
00-0032382;Keanu Neal;S;72.0;211.0;ATL;2020;REG;14;4.0;1.0;1.0;0.0;0.0;0.0;0;73.0;1.0;73.0;25.0;4.0
00-0032382;Keanu Neal;S;72.0;211.0;ATL;2020;REG;15;6.0;2.0;2.0;0.0;1.0;0.0;0;54.0;0.79;68.0;25.0;4.0
00-0032382;Keanu Neal;S;72.0;211.0;ATL;2020;REG;16;7.0;0.0;0.0;0.0;0.0;2.0;0;63.0;0.94;67.0;25.0;4.0
00-0032382;Keanu Neal;S;72.0;211.0;ATL;2020;REG;17;3.0;4.0;1.0;0.0;0.0;0.0;0;59.0;0.88;67.0;25.0;4.0
00-0032389;Mackensie Alexander;CB;70.0;192.0;CIN;2020;REG;2;2.0;2.0;0.0;0.0;0.0;0.0;0;26.0;0.45;58.0;27.0;4.0
00-0032389;Mackensie Alexander;CB;70.0;192.0;CIN;2020;REG;3;8.0;1.0;0.0;0.0;0.0;0.0;0;84.0;0.92;91.0;27.0;4.0
00-0032389;Mackensie Alexander;CB;70.0;192.0;CIN;2020;REG;6;2.0;0.0;0.0;0.0;0.0;0.0;0;55.0;0.87;63.0;27.0;4.0
00-0032389;Mackensie Alexander;CB;70.0;192.0;CIN;2020;REG;7;3.0;1.0;0.0;0.0;1.0;0.0;0;38.0;0.73;52.0;27.0;4.0
00-0032389;Mackensie Alexander;CB;70.0;192.0;CIN;2020;REG;8;3.0;0.0;0.0;0.0;0.0;0.0;0;39.0;0.62;63.0;27.0;4.0
00-0032389;Mackensie Alexander;CB;70.0;192.0;CIN;2020;REG;10;2.0;2.0;0.0;0.0;0.0;0.0;0;15.0;0.21;71.0;27.0;4.0
00-0032389;Mackensie Alexander;CB;70.0;192.0;CIN;2020;REG;11;2.0;3.0;0.0;0.0;0.0;0.0;0;52.0;0.84;62.0;27.0;4.0
00-0032389;Mackensie Alexander;CB;70.0;192.0;CIN;2020;REG;12;2.0;0.0;0.0;0.0;0.0;0.0;0;69.0;0.85;81.0;27.0;4.0
00-0032389;Mackensie Alexander;CB;70.0;192.0;CIN;2020;REG;13;1.0;5.0;0.0;0.0;0.0;0.0;0;56.0;0.8;70.0;27.0;4.0
00-0032389;Mackensie Alexander;CB;70.0;192.0;CIN;2020;REG;14;2.0;0.0;0.0;0.0;1.0;0.0;0;34.0;0.67;51.0;27.0;4.0
00-0032389;Mackensie Alexander;CB;70.0;192.0;CIN;2020;REG;15;8.0;0.0;0.0;0.0;0.0;2.0;0;61.0;0.94;65.0;27.0;4.0
00-0032389;Mackensie Alexander;CB;70.0;192.0;CIN;2020;REG;16;0.0;1.0;1.0;0.0;0.0;0.0;0;51.0;0.98;52.0;27.0;4.0
00-0032403;Juston Burris;S;72.0;212.0;CAR;2020;REG;1;1.0;1.0;0.0;0.0;0.0;0.0;0;63.0;1.0;63.0;27.0;4.0
00-0032403;Juston Burris;S;72.0;212.0;CAR;2020;REG;2;1.0;0.0;0.0;0.0;0.0;0.0;0;61.0;1.0;61.0;27.0;4.0
00-0032403;Juston Burris;S;72.0;212.0;CAR;2020;REG;3;7.0;2.0;1.0;0.0;1.0;0.0;0;78.0;1.0;78.0;27.0;4.0
00-0032403;Juston Burris;S;72.0;212.0;CAR;2020;REG;4;6.0;1.0;0.0;0.0;1.0;0.0;0;56.0;0.98;57.0;27.0;4.0
00-0032403;Juston Burris;S;72.0;212.0;CAR;2020;REG;5;0.0;3.0;0.0;0.0;0.0;2.0;0;65.0;1.0;65.0;27.0;4.0
00-0032403;Juston Burris;S;72.0;212.0;CAR;2020;REG;6;2.0;2.0;0.0;0.0;0.0;0.0;0;43.0;0.65;66.0;27.0;4.0
00-0032403;Juston Burris;S;72.0;212.0;CAR;2020;REG;10;1.0;3.0;1.0;0.0;0.0;0.0;0;50.0;0.63;79.0;27.0;4.0
00-0032403;Juston Burris;S;72.0;212.0;CAR;2020;REG;11;6.0;1.0;0.0;0.0;1.0;0.0;0;56.0;1.0;56.0;27.0;4.0
00-0032403;Juston Burris;S;72.0;212.0;CAR;2020;REG;12;2.0;1.0;0.0;0.0;1.0;0.0;0;71.0;0.97;73.0;27.0;4.0
